project,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,hierarchical_quicknat_UKB_v2,1000410_20201_2_0,10,,,0.97728285077951,0.975455296385163,0.9763690735823365,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1000698_20201_2_0,10,,,0.9813815137159855,0.9447554331557205,0.963068473435853,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1000857_20201_2_0,10,,,0.9328125,0.9487463304297609,0.9407794152148805,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1000870_20201_2_0,10,,,0.9824318076745261,0.9520848677128775,0.9672583376937018,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1002272_20201_2_0,10,,,0.9925959022148465,0.9733173144086502,0.9829566083117484,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1002359_20201_2_0,10,,,0.9829124738940573,0.9306706020502079,0.9567915379721326,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1002876_20201_2_0,10,,,0.9803703703703703,0.9241382133791861,0.9522542918747783,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1003082_20201_2_0,10,,,0.9576687116564417,0.9604491453205675,0.9590589284885046,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1004466_20201_2_0,10,,,0.9876266947479269,0.9704411139866352,0.9790339043672811,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1004543_20201_2_0,10,,,0.9760623492299128,0.926314454239868,0.9511884017348904,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1004760_20201_2_0,10,,,0.9837021332979992,0.9703768861222004,0.9770395097100998,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1004985_20201_2_0,10,,,0.9682939104177152,0.9433641056871185,0.9558290080524168,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1005188_20201_2_0,10,,,0.9872795296632817,0.9571082670356278,0.9721938983494547,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1005379_20201_2_0,10,,,0.894963144963145,0.9610937905949597,0.9280284677790523,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1005645_20201_2_0,10,,,0.9839398599009055,0.9597415045916947,0.9718406822463002,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1005691_20201_2_0,10,,,0.982005343391482,0.9776600975130085,0.9798327204522452,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1006276_20201_2_0,10,,,0.9822833015978144,0.9552771657848608,0.9687802336913376,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1006486_20201_2_0,10,,,0.974816043113276,0.948849268180541,0.9618326556469086,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1006931_20201_2_0,10,,,0.9908555979643766,0.9728704676014578,0.9818630327829172,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007005_20201_2_0,10,,,0.9676765521655644,0.9667398576460012,0.9672082049057829,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007156_20201_2_0,10,,,0.9899325265074435,0.9542754069259731,0.9721039667167083,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007400_20201_2_0,10,,,0.9759001577965859,0.9459174735446604,0.9609088156706231,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007576_20201_2_0,10,,,0.9774453394706559,0.9535634823799612,0.9655044109253086,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007659_20201_2_0,10,,,0.9822106519145244,0.9702906529823614,0.9762506524484429,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1007864_20201_2_0,10,,,0.9662031672460409,0.9278099327856609,0.9470065500158509,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1008067_20201_2_0,10,,,0.9855313700384123,0.9659016838674633,0.9757165269529378,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1008133_20201_2_0,10,,,0.979565054368204,0.969976255936016,0.97477065515211,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1008283_20201_2_0,10,,,0.922077922077922,0.9454402800410405,0.9337591010594812,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1008312_20201_2_0,10,,,0.9857613803745529,0.9775052602111309,0.9816333202928419,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1008800_20201_2_0,10,,,0.9859740625881026,0.9685942008158211,0.9772841317019618,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1009220_20201_2_0,10,,,0.9645962732919254,0.9640333729413418,0.9643148231166336,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1009657_20201_2_0,10,,,0.9746738296239448,0.9379733256480458,0.9563235776359953,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010111_20201_2_0,10,,,0.9818567389255419,0.9572479060871859,0.9695523225063639,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010355_20201_2_0,10,,,0.9725735587804554,0.9635475048199794,0.9680605318002173,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010361_20201_2_0,10,,,0.9844588089671297,0.8880794626723187,0.9362691358197242,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010424_20201_2_0,10,,,0.9839901477832512,0.9796651560335313,0.9818276519083913,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010532_20201_2_0,10,,,0.9809440046907065,0.9463542006658399,0.9636491026782732,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1010630_20201_2_0,10,,,0.9839534883720931,0.9562928866726335,0.9701231875223633,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1011155_20201_2_0,10,,,0.9892338177014531,0.9718649346217018,0.9805493761615774,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1011301_20201_2_0,10,,,0.9714385231626611,0.9119045032321147,0.9416715131973878,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1011409_20201_2_0,10,,,0.9721354979706525,0.9658138095327419,0.9689746537516972,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1012512_20201_2_0,10,,,0.956875,0.9439721013344093,0.9504235506672047,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1012789_20201_2_0,10,,,0.9839850072408212,0.9661025227733412,0.9750437650070811,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1013250_20201_2_0,10,,,0.9795481569560047,0.9566957064615909,0.9681219317087978,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1013391_20201_2_0,10,,,0.9918610756882454,0.980617813922385,0.9862394448053152,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1014447_20201_2_0,10,,,0.9797085659812066,0.9267332284923625,0.9532208972367846,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1014488_20201_2_0,10,,,0.9819841752891053,0.9657296608369327,0.973856918063019,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1014541_20201_2_0,10,,,0.9914115388501566,0.9418685325421077,0.9666400356961322,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1015153_20201_2_0,10,,,0.9591091004002088,0.9429273620972146,0.9510182312487117,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1015416_20201_2_0,10,,,0.9882506527415144,0.979939637095308,0.9840951449184112,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1015437_20201_2_0,10,,,0.929127570373328,0.9551880575479682,0.9421578139606481,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1015661_20201_2_0,10,,,0.986466674185181,0.9393273978254215,0.9628970360053013,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1015918_20201_2_0,10,,,0.9869169510807736,0.9698180548551034,0.9783675029679385,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1016258_20201_2_0,10,,,0.9786964240426071,0.9478486556632467,0.9632725398529269,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1016565_20201_2_0,10,,,0.9376672017121456,0.9668091636523074,0.9522381826822265,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1016667_20201_2_0,10,,,0.9730492313679704,0.9629088639200999,0.9679790476440351,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1017574_20201_2_0,10,,,0.977980966598246,0.933633087986203,0.9558070272922246,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1017618_20201_2_0,10,,,0.9769797421731123,0.9284835958348595,0.952731669003986,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1017692_20201_2_0,10,,,0.9679221718267271,0.9728903944509285,0.9704062831388278,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1017786_20201_2_0,10,,,0.9896780786918753,0.9615176496801094,0.9755978641859924,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1017955_20201_2_0,10,,,0.9861970888405555,0.9291872629037821,0.9576921758721688,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1018320_20201_2_0,10,,,0.8097456108921534,0.9397261863325211,0.8747358986123372,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019040_20201_2_0,10,,,0.9869134235070072,0.9321581358657727,0.9595357796863899,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019158_20201_2_0,10,,,0.9758098621331304,0.9789234948617191,0.9773666784974248,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019487_20201_2_0,10,,,0.9871239163691994,0.9580667311713849,0.9725953237702921,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019510_20201_2_0,10,,,0.9848382178553278,0.9849840381507902,0.9849111280030589,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019542_20201_2_0,10,,,0.9808083375699034,0.9754749667129583,0.9781416521414308,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019631_20201_2_0,10,,,0.9746307558644657,0.9726117271721512,0.9736212415183084,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1019946_20201_2_0,10,,,0.9317627944760357,0.9269378608212998,0.9293503276486678,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1020371_20201_2_0,10,,,0.9867223998032948,0.973072310132704,0.9798973549679995,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1020508_20201_2_0,10,,,0.991789667896679,0.9650345122314457,0.9784120900640623,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1021153_20201_2_0,10,,,0.949119373776908,0.9080929978864116,0.9286061858316599,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1021479_20201_2_0,10,,,0.9825049162541534,0.9659778416395675,0.9742413789468605,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1021573_20201_2_0,10,,,0.8739367502726282,0.9385839073929408,0.9062603288327845,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1021957_20201_2_0,10,,,0.9811552642359689,0.9738368922721224,0.9774960782540456,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1022295_20201_2_0,10,,,0.9821382007822685,0.9438172517198801,0.9629777262510744,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1022493_20201_2_0,10,,,0.8436123348017621,0.9438630844151716,0.8937377096084669,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1022599_20201_2_0,10,,,0.9860550458715597,0.8905507885276444,0.938302917199602,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1022792_20201_2_0,10,,,0.9838223328387499,0.9764993640543979,0.9801608484465738,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1022975_20201_2_0,10,,,0.975734210227917,0.9677890755476962,0.9717616428878066,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1023379_20201_2_0,10,,,0.9639347583831426,0.9600408946672968,0.9619878265252197,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1023783_20201_2_0,10,,,0.9819194515852614,0.9681241927596023,0.9750218221724318,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1024128_20201_2_0,10,,,0.9920150305307656,0.9411516088489472,0.9665833196898563,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1024167_20201_2_0,10,,,0.9810901001112347,0.9141818458186609,0.9476359729649477,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1024190_20201_2_0,10,,,0.9873771339886187,0.9410209338009645,0.9641990338947917,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1024239_20201_2_0,10,,,0.9686159403928652,0.9549263218722912,0.9617711311325783,,,,,,,,,,,,
1,2,hierarchical_quicknat_UKB_v2,1024361_20201_2_0,10,,,0.9820840950639854,0.9805156465262743,0.9812998707951299,,,,,,,,,,,,
